emailDate,emailHour,totalCount
07/11/2001,21,2
07/11/2001,22,12
07/11/2001,23,1
08/11/2001,1,1
08/11/2001,2,3
08/11/2001,3,1
08/11/2001,4,13
08/11/2001,5,34
08/11/2001,6,28
08/11/2001,7,48
08/11/2001,8,113
08/11/2001,9,43
08/11/2001,10,45
08/11/2001,11,71
08/11/2001,12,86
08/11/2001,13,67
08/11/2001,14,90
08/11/2001,15,89
08/11/2001,16,21
08/11/2001,17,18
08/11/2001,18,5
08/11/2001,19,9
08/11/2001,20,5
08/11/2001,21,3
08/11/2001,23,1
09/11/2001,0,2
09/11/2001,2,1
09/11/2001,3,1
09/11/2001,4,6
09/11/2001,5,23
09/11/2001,6,44
09/11/2001,7,60
09/11/2001,8,78
09/11/2001,9,74
09/11/2001,10,50
09/11/2001,11,66
09/11/2001,12,49
09/11/2001,13,51
09/11/2001,14,46
09/11/2001,15,132
09/11/2001,16,14
09/11/2001,17,9
09/11/2001,18,4
09/11/2001,19,12
09/11/2001,20,2
09/11/2001,21,2
09/11/2001,22,2
10/11/2001,0,1
10/11/2001,4,1
10/11/2001,5,2
10/11/2001,6,1
10/11/2001,7,2
10/11/2001,8,1
10/11/2001,10,1
10/11/2001,11,2
10/11/2001,12,1
10/11/2001,15,4
10/11/2001,16,1
10/11/2001,17,1
10/11/2001,18,1
10/11/2001,19,2
10/11/2001,20,3
10/11/2001,21,1
11/11/2001,4,1
11/11/2001,5,4
11/11/2001,6,2
11/11/2001,7,2
11/11/2001,8,8
11/11/2001,9,3
11/11/2001,10,3
11/11/2001,11,4
11/11/2001,12,7
11/11/2001,13,8
11/11/2001,14,3
11/11/2001,15,5
11/11/2001,16,3
11/11/2001,17,3
11/11/2001,18,2
11/11/2001,19,3
11/11/2001,20,2
11/11/2001,21,3
11/11/2001,22,1
12/11/2001,1,1
12/11/2001,2,1
12/11/2001,3,2
12/11/2001,4,2
12/11/2001,5,34
12/11/2001,6,60
12/11/2001,7,62
12/11/2001,8,108
12/11/2001,9,97
12/11/2001,10,49
12/11/2001,11,116
12/11/2001,12,69
12/11/2001,13,81
12/11/2001,14,85
12/11/2001,15,71
12/11/2001,16,27
12/11/2001,17,10
12/11/2001,18,5
12/11/2001,19,6
12/11/2001,20,5
12/11/2001,21,2
12/11/2001,22,3
12/11/2001,23,2
13/11/2001,1,2
13/11/2001,3,6
13/11/2001,4,5
13/11/2001,5,32
13/11/2001,6,66
13/11/2001,7,77
13/11/2001,8,121
13/11/2001,9,129
13/11/2001,10,60
13/11/2001,11,76
13/11/2001,12,76
13/11/2001,13,98
13/11/2001,14,87
13/11/2001,15,45
13/11/2001,16,86
13/11/2001,17,23
13/11/2001,18,12
13/11/2001,19,12
13/11/2001,20,8
13/11/2001,21,5
13/11/2001,22,3
13/11/2001,23,3
14/11/2001,0,3
14/11/2001,1,3
14/11/2001,2,5
14/11/2001,3,1
14/11/2001,4,12
14/11/2001,5,68
14/11/2001,6,72
14/11/2001,7,94
14/11/2001,8,91
14/11/2001,9,103
14/11/2001,10,82
14/11/2001,11,80
14/11/2001,12,111
14/11/2001,13,115
14/11/2001,14,79
14/11/2001,15,115
14/11/2001,16,38
14/11/2001,17,11
14/11/2001,18,8
14/11/2001,19,127
14/11/2001,20,4
14/11/2001,21,5
14/11/2001,22,2
14/11/2001,23,9
15/11/2001,0,5
15/11/2001,1,8
15/11/2001,2,1
15/11/2001,3,5
15/11/2001,4,7
15/11/2001,5,44
15/11/2001,6,79
15/11/2001,7,105
15/11/2001,8,113
15/11/2001,9,119
15/11/2001,10,90
15/11/2001,11,85
15/11/2001,12,92
15/11/2001,13,83
15/11/2001,14,119
15/11/2001,15,95
15/11/2001,16,25
15/11/2001,17,14
15/11/2001,18,7
15/11/2001,19,11
15/11/2001,20,5
15/11/2001,21,7
15/11/2001,22,3
15/11/2001,23,9
16/11/2001,0,8
16/11/2001,1,9
16/11/2001,2,3
16/11/2001,3,6
16/11/2001,4,11
16/11/2001,5,44
16/11/2001,6,60
16/11/2001,7,73
16/11/2001,8,108
16/11/2001,9,94
16/11/2001,10,61
16/11/2001,11,103
16/11/2001,12,88
16/11/2001,13,89
16/11/2001,14,111
16/11/2001,15,138
16/11/2001,16,29
16/11/2001,17,18
16/11/2001,18,14
16/11/2001,19,11
16/11/2001,20,5
16/11/2001,21,4
16/11/2001,22,5
16/11/2001,23,7
17/11/2001,0,7
17/11/2001,1,6
17/11/2001,2,1
17/11/2001,3,2
17/11/2001,4,4
17/11/2001,5,14
17/11/2001,6,11
17/11/2001,7,13
17/11/2001,8,7
17/11/2001,9,9
17/11/2001,10,8
17/11/2001,11,8
17/11/2001,12,3
17/11/2001,13,5
17/11/2001,14,10
17/11/2001,15,8
17/11/2001,16,8
17/11/2001,17,6
17/11/2001,18,3
17/11/2001,19,3
17/11/2001,20,2
17/11/2001,21,2
17/11/2001,22,1
17/11/2001,23,8
18/11/2001,0,1
18/11/2001,1,1
18/11/2001,3,3
18/11/2001,4,2
18/11/2001,5,5
18/11/2001,6,8
18/11/2001,7,7
18/11/2001,8,10
18/11/2001,9,18
18/11/2001,10,10
18/11/2001,11,3
18/11/2001,12,19
18/11/2001,13,6
18/11/2001,14,4
18/11/2001,15,14
18/11/2001,16,25
18/11/2001,17,54
18/11/2001,18,9
18/11/2001,19,8
18/11/2001,20,9
18/11/2001,21,5
18/11/2001,22,8
18/11/2001,23,8
19/11/2001,0,9
19/11/2001,1,10
19/11/2001,2,5
19/11/2001,3,6
19/11/2001,4,18
19/11/2001,5,157
19/11/2001,6,115
19/11/2001,7,127
19/11/2001,8,183
19/11/2001,9,167
19/11/2001,10,106
19/11/2001,11,137
19/11/2001,12,174
19/11/2001,13,198
19/11/2001,14,157
19/11/2001,15,149
19/11/2001,16,58
19/11/2001,17,49
19/11/2001,18,24
19/11/2001,19,17
19/11/2001,20,7
19/11/2001,21,12
19/11/2001,22,16
19/11/2001,23,8
20/11/2001,0,6
20/11/2001,1,14
20/11/2001,2,6
20/11/2001,3,9
20/11/2001,4,27
20/11/2001,5,65
20/11/2001,6,121
20/11/2001,7,118
20/11/2001,8,188
20/11/2001,9,152
20/11/2001,10,158
20/11/2001,11,142
20/11/2001,12,136
20/11/2001,13,130
20/11/2001,14,140
20/11/2001,15,99
20/11/2001,16,83
20/11/2001,17,33
20/11/2001,18,33
20/11/2001,19,17
20/11/2001,20,10
20/11/2001,21,19
20/11/2001,22,11
20/11/2001,23,6
21/11/2001,0,12
21/11/2001,1,16
21/11/2001,2,7
21/11/2001,3,17
21/11/2001,4,16
21/11/2001,5,92
21/11/2001,6,108
21/11/2001,7,146
21/11/2001,8,217
21/11/2001,9,90
21/11/2001,10,135
21/11/2001,11,102
21/11/2001,12,103
21/11/2001,13,134
21/11/2001,14,58
21/11/2001,15,30
21/11/2001,16,14
21/11/2001,17,27
21/11/2001,18,8
21/11/2001,19,4
21/11/2001,20,4
21/11/2001,21,8
21/11/2001,22,10
21/11/2001,23,7
22/11/2001,0,6
22/11/2001,1,9
22/11/2001,2,4
22/11/2001,3,1
22/11/2001,4,4
22/11/2001,5,7
22/11/2001,6,3
22/11/2001,7,7
22/11/2001,8,9
22/11/2001,9,15
22/11/2001,10,12
22/11/2001,11,12
22/11/2001,12,4
22/11/2001,13,3
22/11/2001,14,2
22/11/2001,15,2
22/11/2001,16,5
22/11/2001,17,8
22/11/2001,18,4
22/11/2001,19,2
22/11/2001,21,4
22/11/2001,22,3
22/11/2001,23,6
23/11/2001,0,3
23/11/2001,1,10
23/11/2001,2,5
23/11/2001,3,1
23/11/2001,4,5
23/11/2001,5,9
23/11/2001,6,11
23/11/2001,7,19
23/11/2001,8,9
23/11/2001,9,10
23/11/2001,10,15
23/11/2001,11,23
23/11/2001,12,6
23/11/2001,13,13
23/11/2001,14,26
23/11/2001,15,5
23/11/2001,16,10
23/11/2001,17,11
23/11/2001,18,3
23/11/2001,19,5
23/11/2001,20,7
23/11/2001,21,1
23/11/2001,23,4
24/11/2001,0,2
24/11/2001,1,11
24/11/2001,3,3
24/11/2001,4,2
24/11/2001,5,10
24/11/2001,6,3
24/11/2001,7,5
24/11/2001,8,7
24/11/2001,9,7
24/11/2001,10,8
24/11/2001,11,5
24/11/2001,12,5
24/11/2001,13,4
24/11/2001,14,5
24/11/2001,15,2
24/11/2001,16,3
24/11/2001,17,1
24/11/2001,18,5
24/11/2001,19,1
24/11/2001,20,3
24/11/2001,21,4
24/11/2001,22,2
24/11/2001,23,4
25/11/2001,0,3
25/11/2001,1,8
25/11/2001,2,4
25/11/2001,3,7
25/11/2001,4,4
25/11/2001,5,5
25/11/2001,6,12
25/11/2001,7,7
25/11/2001,8,3
25/11/2001,9,8
25/11/2001,10,19
25/11/2001,11,8
25/11/2001,12,30
25/11/2001,13,21
25/11/2001,14,34
25/11/2001,15,75
25/11/2001,16,9
25/11/2001,17,13
25/11/2001,18,12
25/11/2001,19,13
25/11/2001,20,10
25/11/2001,21,19
25/11/2001,22,6
25/11/2001,23,7
26/11/2001,0,12
26/11/2001,1,11
26/11/2001,2,14
26/11/2001,3,6
26/11/2001,4,24
26/11/2001,5,61
26/11/2001,6,161
26/11/2001,7,204
26/11/2001,8,155
26/11/2001,9,146
26/11/2001,10,135
26/11/2001,11,149
26/11/2001,12,155
26/11/2001,13,170
26/11/2001,14,167
26/11/2001,15,112
26/11/2001,16,100
26/11/2001,17,102
26/11/2001,18,40
26/11/2001,19,38
26/11/2001,20,10
26/11/2001,21,23
26/11/2001,22,22
26/11/2001,23,14
27/11/2001,0,10
27/11/2001,1,17
27/11/2001,2,18
27/11/2001,3,11
27/11/2001,4,27
27/11/2001,5,63
27/11/2001,6,111
27/11/2001,7,176
27/11/2001,8,171
27/11/2001,9,166
27/11/2001,10,182
27/11/2001,11,146
27/11/2001,12,176
27/11/2001,13,180
27/11/2001,14,190
27/11/2001,15,151
27/11/2001,16,77
27/11/2001,17,74
27/11/2001,18,72
27/11/2001,19,8
27/11/2001,20,2
27/11/2001,21,9
27/11/2001,22,6
27/11/2001,23,2
28/11/2001,0,3
28/11/2001,1,6
28/11/2001,3,4
28/11/2001,4,2
28/11/2001,5,22
28/11/2001,6,41
28/11/2001,7,67
28/11/2001,8,49
28/11/2001,9,53
28/11/2001,10,32
28/11/2001,11,36
28/11/2001,12,40
28/11/2001,13,42
28/11/2001,14,21
28/11/2001,15,26
28/11/2001,16,20
28/11/2001,17,5
28/11/2001,18,26
28/11/2001,19,17
28/11/2001,20,1
28/11/2001,21,4
28/11/2001,22,3
28/11/2001,23,2
29/11/2001,0,4
29/11/2001,1,1
29/11/2001,2,1
29/11/2001,3,1
29/11/2001,4,5
29/11/2001,5,14
29/11/2001,6,24
29/11/2001,7,45
29/11/2001,8,62
29/11/2001,9,46
29/11/2001,10,42
29/11/2001,11,47
29/11/2001,12,46
29/11/2001,13,51
29/11/2001,14,59
29/11/2001,15,25
29/11/2001,16,22
29/11/2001,17,47
29/11/2001,18,5
29/11/2001,19,6
29/11/2001,20,8
29/11/2001,21,2
29/11/2001,23,1
30/11/2001,2,1
30/11/2001,3,3
30/11/2001,4,6
30/11/2001,5,25
30/11/2001,6,39
30/11/2001,7,54
30/11/2001,8,41
30/11/2001,9,31
30/11/2001,10,31
30/11/2001,11,30
30/11/2001,12,60
30/11/2001,13,49
30/11/2001,14,37
30/11/2001,15,64
30/11/2001,16,17
30/11/2001,17,18
30/11/2001,18,3
30/11/2001,19,4
30/11/2001,20,4
30/11/2001,21,2
30/11/2001,23,1
01/12/2001,1,1
01/12/2001,3,1
01/12/2001,4,2
01/12/2001,5,3
01/12/2001,7,5
01/12/2001,8,5
01/12/2001,9,4
01/12/2001,10,2
01/12/2001,11,11
01/12/2001,12,2
01/12/2001,13,1
01/12/2001,14,7
01/12/2001,15,2
01/12/2001,16,2
01/12/2001,17,2
01/12/2001,18,1
01/12/2001,19,2
02/12/2001,1,1
02/12/2001,3,1
02/12/2001,4,1
02/12/2001,5,1
02/12/2001,6,2
02/12/2001,7,3
02/12/2001,8,3
02/12/2001,9,3
02/12/2001,10,4
02/12/2001,11,12
02/12/2001,12,4
02/12/2001,13,7
02/12/2001,14,9
02/12/2001,15,10
02/12/2001,16,3
02/12/2001,17,2
02/12/2001,18,33
02/12/2001,19,7
02/12/2001,20,4
02/12/2001,22,2
02/12/2001,23,2
03/12/2001,1,1
03/12/2001,3,1
03/12/2001,4,9
03/12/2001,5,21
03/12/2001,6,41
03/12/2001,7,42
03/12/2001,8,33
03/12/2001,9,48
03/12/2001,10,35
03/12/2001,11,24
03/12/2001,12,28
03/12/2001,13,21
03/12/2001,14,38
03/12/2001,15,31
03/12/2001,16,12
03/12/2001,17,17
03/12/2001,18,10
03/12/2001,19,6
03/12/2001,20,1
03/12/2001,21,2
03/12/2001,22,1
03/12/2001,23,1
04/12/2001,0,3
04/12/2001,1,3
04/12/2001,3,4
04/12/2001,4,7
04/12/2001,5,15
04/12/2001,6,36
04/12/2001,7,41
04/12/2001,8,50
04/12/2001,9,32
04/12/2001,10,32
04/12/2001,11,25
04/12/2001,12,26
04/12/2001,13,43
04/12/2001,14,31
04/12/2001,15,31
04/12/2001,16,29
04/12/2001,17,18
04/12/2001,18,12
04/12/2001,19,4
04/12/2001,21,3
04/12/2001,22,2
05/12/2001,0,1
05/12/2001,1,1
05/12/2001,2,1
05/12/2001,3,1
05/12/2001,4,2
05/12/2001,5,18
05/12/2001,6,35
05/12/2001,7,33
05/12/2001,8,39
05/12/2001,9,34
05/12/2001,10,29
05/12/2001,11,34
05/12/2001,12,28
05/12/2001,13,34
05/12/2001,14,33
05/12/2001,15,9
05/12/2001,16,7
05/12/2001,17,14
05/12/2001,18,5
05/12/2001,19,4
05/12/2001,21,2
05/12/2001,23,1
06/12/2001,0,1
06/12/2001,1,1
06/12/2001,2,1
06/12/2001,3,5
06/12/2001,4,3
06/12/2001,5,11
06/12/2001,6,14
06/12/2001,7,56
06/12/2001,8,21
06/12/2001,9,26
06/12/2001,10,33
06/12/2001,11,34
06/12/2001,12,20
06/12/2001,13,37
06/12/2001,14,50
06/12/2001,15,31
06/12/2001,16,11
06/12/2001,17,9
06/12/2001,18,13
06/12/2001,19,2
06/12/2001,20,4
06/12/2001,21,2
06/12/2001,23,1
07/12/2001,0,3
07/12/2001,3,2
07/12/2001,4,1
07/12/2001,5,24
07/12/2001,6,13
07/12/2001,7,37
07/12/2001,8,48
07/12/2001,9,38
07/12/2001,10,37
07/12/2001,11,39
07/12/2001,12,22
07/12/2001,13,27
07/12/2001,14,23
07/12/2001,15,13
07/12/2001,16,8
07/12/2001,17,7
07/12/2001,18,1
07/12/2001,19,4
07/12/2001,20,3
07/12/2001,21,1
07/12/2001,22,3
08/12/2001,3,1
08/12/2001,4,2
08/12/2001,5,1
08/12/2001,6,1
08/12/2001,7,3
08/12/2001,8,2
08/12/2001,10,1
08/12/2001,11,3
08/12/2001,12,2
08/12/2001,13,3
08/12/2001,15,4
08/12/2001,16,2
08/12/2001,17,1
08/12/2001,18,1
08/12/2001,20,4
08/12/2001,22,1
09/12/2001,1,1
09/12/2001,3,1
09/12/2001,4,2
09/12/2001,5,1
09/12/2001,6,2
09/12/2001,7,1
09/12/2001,8,3
09/12/2001,9,6
09/12/2001,10,3
09/12/2001,11,3
09/12/2001,12,10
09/12/2001,13,4
09/12/2001,14,8
09/12/2001,15,7
09/12/2001,16,7
09/12/2001,19,5
09/12/2001,20,2
09/12/2001,21,2
09/12/2001,23,1
10/12/2001,0,1
10/12/2001,1,1
10/12/2001,3,1
10/12/2001,4,5
10/12/2001,5,24
10/12/2001,6,26
10/12/2001,7,32
10/12/2001,8,42
10/12/2001,9,37
10/12/2001,10,28
10/12/2001,11,29
10/12/2001,12,43
10/12/2001,13,39
10/12/2001,14,39
10/12/2001,15,22
10/12/2001,16,15
10/12/2001,17,3
10/12/2001,18,8
10/12/2001,19,3
10/12/2001,20,1
10/12/2001,21,4
10/12/2001,22,2
10/12/2001,23,3
11/12/2001,0,3
11/12/2001,1,1
11/12/2001,3,2
11/12/2001,4,3
11/12/2001,5,9
11/12/2001,6,40
11/12/2001,7,34
11/12/2001,8,44
11/12/2001,9,46
11/12/2001,10,25
11/12/2001,11,28
11/12/2001,12,43
11/12/2001,13,59
11/12/2001,14,22
11/12/2001,15,65
11/12/2001,16,13
11/12/2001,17,11
11/12/2001,18,6
11/12/2001,19,6
11/12/2001,20,3
11/12/2001,21,4
11/12/2001,22,1
11/12/2001,23,4
12/12/2001,1,1
12/12/2001,2,2
12/12/2001,3,2
12/12/2001,4,8
12/12/2001,5,8
12/12/2001,6,35
12/12/2001,7,44
12/12/2001,8,68
12/12/2001,9,55
12/12/2001,10,44
12/12/2001,11,41
12/12/2001,12,47
12/12/2001,13,43
12/12/2001,14,50
12/12/2001,15,22
12/12/2001,16,8
12/12/2001,17,15
12/12/2001,18,4
12/12/2001,19,5
12/12/2001,20,1
12/12/2001,21,1
12/12/2001,22,4
13/12/2001,0,1
13/12/2001,1,1
13/12/2001,3,4
13/12/2001,4,3
13/12/2001,5,13
13/12/2001,6,51
13/12/2001,7,43
13/12/2001,8,41
13/12/2001,9,50
13/12/2001,10,51
13/12/2001,11,38
13/12/2001,12,32
13/12/2001,13,50
13/12/2001,14,48
13/12/2001,15,50
13/12/2001,16,21
13/12/2001,17,7
13/12/2001,18,7
13/12/2001,19,2
13/12/2001,20,9
13/12/2001,21,3
13/12/2001,22,1
13/12/2001,23,2
14/12/2001,2,2
14/12/2001,3,3
14/12/2001,4,2
14/12/2001,5,4
14/12/2001,6,19
14/12/2001,7,56
14/12/2001,8,40
14/12/2001,9,18
14/12/2001,10,16
14/12/2001,11,37
14/12/2001,12,41
14/12/2001,13,28
14/12/2001,14,33
14/12/2001,15,20
14/12/2001,16,6
14/12/2001,17,6
14/12/2001,18,5
14/12/2001,20,4
14/12/2001,22,1
14/12/2001,23,1
15/12/2001,1,2
15/12/2001,3,3
15/12/2001,5,2
15/12/2001,6,1
15/12/2001,7,2
15/12/2001,8,4
15/12/2001,9,1
15/12/2001,10,2
15/12/2001,11,3
15/12/2001,12,3
15/12/2001,13,2
15/12/2001,14,2
15/12/2001,15,1
15/12/2001,16,3
15/12/2001,17,1
15/12/2001,19,1
15/12/2001,21,1
16/12/2001,2,2
16/12/2001,3,3
16/12/2001,4,1
16/12/2001,5,2
16/12/2001,6,4
16/12/2001,10,3
16/12/2001,11,5
16/12/2001,13,2
16/12/2001,14,1
16/12/2001,17,3
16/12/2001,18,3
16/12/2001,19,4
16/12/2001,20,1
16/12/2001,21,1
16/12/2001,22,3
17/12/2001,0,1
17/12/2001,1,2
17/12/2001,3,1
17/12/2001,4,3
17/12/2001,5,16
17/12/2001,6,48
17/12/2001,7,38
17/12/2001,8,62
17/12/2001,9,28
17/12/2001,10,34
17/12/2001,11,46
17/12/2001,12,50
17/12/2001,13,37
17/12/2001,14,102
17/12/2001,15,33
17/12/2001,16,11
17/12/2001,17,7
17/12/2001,18,7
17/12/2001,19,4
17/12/2001,20,4
17/12/2001,21,3
17/12/2001,22,3
17/12/2001,23,5
18/12/2001,0,4
18/12/2001,1,2
18/12/2001,2,2
18/12/2001,3,2
18/12/2001,4,4
18/12/2001,5,8
18/12/2001,6,29
18/12/2001,7,67
18/12/2001,8,12
18/12/2001,9,7
18/12/2001,10,8
18/12/2001,11,15
18/12/2001,12,18
18/12/2001,13,11
18/12/2001,14,16
18/12/2001,15,32
18/12/2001,16,20
18/12/2001,17,24
18/12/2001,18,9
18/12/2001,19,9
18/12/2001,20,6
18/12/2001,21,4
18/12/2001,22,1
18/12/2001,23,9
19/12/2001,0,3
19/12/2001,1,6
19/12/2001,2,2
19/12/2001,3,4
19/12/2001,4,11
19/12/2001,5,15
19/12/2001,6,34
19/12/2001,7,41
19/12/2001,8,66
19/12/2001,9,24
19/12/2001,10,49
19/12/2001,11,33
19/12/2001,12,70
19/12/2001,13,60
19/12/2001,14,84
19/12/2001,15,67
19/12/2001,16,32
19/12/2001,17,20
19/12/2001,18,7
19/12/2001,19,7
19/12/2001,20,4
19/12/2001,21,5
19/12/2001,22,4
19/12/2001,23,6
20/12/2001,0,2
20/12/2001,1,2
20/12/2001,2,2
20/12/2001,3,3
20/12/2001,4,1
20/12/2001,5,19
20/12/2001,6,29
20/12/2001,7,52
20/12/2001,8,46
20/12/2001,9,42
20/12/2001,10,37
20/12/2001,11,47
20/12/2001,12,38
20/12/2001,13,56
20/12/2001,14,44
20/12/2001,15,26
20/12/2001,16,11
20/12/2001,17,11
20/12/2001,18,7
20/12/2001,19,7
20/12/2001,20,5
20/12/2001,21,3
20/12/2001,22,5
20/12/2001,23,9
21/12/2001,0,3
21/12/2001,2,4
21/12/2001,3,5
21/12/2001,4,7
21/12/2001,5,13
21/12/2001,6,30
21/12/2001,7,31
21/12/2001,8,33
21/12/2001,9,57
21/12/2001,10,35
21/12/2001,11,45
21/12/2001,12,25
21/12/2001,13,31
21/12/2001,14,30
21/12/2001,15,18
21/12/2001,16,4
21/12/2001,17,8
21/12/2001,18,5
21/12/2001,19,3
21/12/2001,20,5
21/12/2001,21,4
21/12/2001,22,2
21/12/2001,23,4
22/12/2001,0,2
22/12/2001,1,5
22/12/2001,2,6
22/12/2001,3,5
22/12/2001,4,3
22/12/2001,5,3
22/12/2001,6,4
22/12/2001,7,4
22/12/2001,8,7
22/12/2001,9,5
22/12/2001,10,2
22/12/2001,11,2
22/12/2001,12,3
22/12/2001,13,2
22/12/2001,14,1
22/12/2001,15,1
22/12/2001,16,1
22/12/2001,18,2
22/12/2001,19,3
22/12/2001,20,2
22/12/2001,21,1
22/12/2001,22,2
22/12/2001,23,5
23/12/2001,0,2
23/12/2001,1,1
23/12/2001,3,2
23/12/2001,4,1
23/12/2001,5,5
23/12/2001,6,3
23/12/2001,7,3
23/12/2001,8,3
23/12/2001,9,6
23/12/2001,10,3
23/12/2001,12,4
23/12/2001,13,2
23/12/2001,14,5
23/12/2001,17,3
23/12/2001,19,4
23/12/2001,20,1
23/12/2001,21,4
23/12/2001,22,4
23/12/2001,23,10
24/12/2001,0,4
24/12/2001,1,4
24/12/2001,2,3
24/12/2001,3,2
24/12/2001,4,5
24/12/2001,5,2
24/12/2001,6,5
24/12/2001,7,8
24/12/2001,8,7
24/12/2001,9,7
24/12/2001,10,5
24/12/2001,11,2
24/12/2001,12,5
24/12/2001,13,5
24/12/2001,14,4
24/12/2001,15,3
24/12/2001,16,2
24/12/2001,17,2
24/12/2001,18,9
24/12/2001,19,1
24/12/2001,20,3
24/12/2001,21,4
24/12/2001,22,5
24/12/2001,23,8
25/12/2001,0,4
25/12/2001,1,6
25/12/2001,2,2
25/12/2001,3,2
25/12/2001,4,1
25/12/2001,5,2
25/12/2001,6,6
25/12/2001,7,1
25/12/2001,8,3
25/12/2001,9,3
25/12/2001,10,4
25/12/2001,12,1
25/12/2001,14,2
25/12/2001,16,1
25/12/2001,17,4
25/12/2001,18,1
25/12/2001,19,3
25/12/2001,20,3
25/12/2001,21,5
25/12/2001,22,2
25/12/2001,23,4
26/12/2001,0,5
26/12/2001,1,3
26/12/2001,2,3
26/12/2001,3,7
26/12/2001,4,11
26/12/2001,5,16
26/12/2001,6,15
26/12/2001,7,51
26/12/2001,8,32
26/12/2001,9,46
26/12/2001,10,24
26/12/2001,11,31
26/12/2001,12,19
26/12/2001,13,31
26/12/2001,14,24
26/12/2001,15,29
26/12/2001,16,10
26/12/2001,17,11
26/12/2001,18,9
26/12/2001,19,7
26/12/2001,20,3
26/12/2001,21,3
26/12/2001,22,5
26/12/2001,23,12
27/12/2001,0,6
27/12/2001,1,5
27/12/2001,2,7
27/12/2001,3,11
27/12/2001,4,6
27/12/2001,5,19
27/12/2001,6,28
27/12/2001,7,54
27/12/2001,8,50
27/12/2001,9,51
27/12/2001,10,23
27/12/2001,11,36
27/12/2001,12,29
27/12/2001,13,35
27/12/2001,14,48
27/12/2001,15,101
27/12/2001,16,25
27/12/2001,17,12
27/12/2001,18,8
27/12/2001,19,3
27/12/2001,20,5
27/12/2001,21,10
27/12/2001,22,2
27/12/2001,23,15
28/12/2001,0,1
28/12/2001,1,9
28/12/2001,2,3
28/12/2001,3,10
28/12/2001,4,6
28/12/2001,5,13
28/12/2001,6,17
28/12/2001,7,46
28/12/2001,8,27
28/12/2001,9,106
28/12/2001,10,20
28/12/2001,11,64
28/12/2001,12,37
28/12/2001,13,92
28/12/2001,14,31
28/12/2001,15,12
28/12/2001,16,11
28/12/2001,17,14
28/12/2001,18,6
28/12/2001,19,2
28/12/2001,20,1
28/12/2001,21,3
28/12/2001,22,3
28/12/2001,23,5
29/12/2001,0,5
29/12/2001,1,4
29/12/2001,2,3
29/12/2001,3,11
29/12/2001,4,4
29/12/2001,5,4
29/12/2001,6,3
29/12/2001,7,6
29/12/2001,8,11
29/12/2001,9,6
29/12/2001,10,5
29/12/2001,11,2
29/12/2001,12,4
29/12/2001,14,2
29/12/2001,15,5
29/12/2001,16,3
29/12/2001,17,3
29/12/2001,18,4
29/12/2001,19,8
29/12/2001,20,6
29/12/2001,21,1
29/12/2001,23,3
30/12/2001,0,2
30/12/2001,2,6
30/12/2001,3,4
30/12/2001,6,7
30/12/2001,7,8
30/12/2001,8,10
30/12/2001,9,7
30/12/2001,10,4
30/12/2001,11,4
30/12/2001,12,2
30/12/2001,13,3
30/12/2001,14,3
30/12/2001,15,6
30/12/2001,16,2
30/12/2001,17,4
30/12/2001,18,3
30/12/2001,19,3
30/12/2001,20,4
30/12/2001,21,3
30/12/2001,22,14
30/12/2001,23,8
31/12/2001,0,5
31/12/2001,1,3
31/12/2001,2,4
31/12/2001,3,4
31/12/2001,4,18
31/12/2001,5,19
31/12/2001,6,24
31/12/2001,7,45
31/12/2001,8,37
31/12/2001,9,34
31/12/2001,10,47
31/12/2001,11,32
31/12/2001,12,43
31/12/2001,13,32
31/12/2001,14,14
31/12/2001,15,9
31/12/2001,16,10
31/12/2001,17,14
31/12/2001,18,11
31/12/2001,19,4
31/12/2001,20,2
31/12/2001,21,4
31/12/2001,22,5
31/12/2001,23,7
